"gender","decade","speaker","word","preceding","stress","following","foll.broad","traj","duration","measurement.no","f1","f2","f3"
"M",1990,"90-O-m05","shoulder","@","schwa","_","palatal","3809-90-O-m05-blls__11.634-13.493.wav",0.124787505,6,461.3926034,1306.666667,2560
"M",1990,"90-O-m05","shoulder","@","schwa","_","palatal","3809-90-O-m05-blls__11.634-13.493.wav",0.124787505,7,477.8720067,1320,2526.968155
"M",1990,"90-O-m05","shoulder","@","schwa","_","palatal","3809-90-O-m05-blls__11.634-13.493.wav",0.124787505,8,441.9544279,1320,2502.177481
"M",1990,"90-O-m05","shoulder","@","schwa","_","palatal","3809-90-O-m05-blls__11.634-13.493.wav",0.124787505,9,436.8687042,1320,2480
"M",1990,"90-O-m05","shoulder","@","schwa","_","palatal","3809-90-O-m05-blls__11.634-13.493.wav",0.124787505,10,461.3402812,1320,2453.333333
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,0,414.4503086,1466.666667,2686.060857
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,1,474.5723505,1453.333333,2629.761696
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,2,554.1625829,1364.761203,2648.286228
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,3,564.4173836,1320,2640.324489
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,4,538.5422877,1320,2600.824176
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,5,561.01044,1346.666667,2614.146381
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,6,548.8067913,1293.333333,2586.793928
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,7,493.3333333,1293.268563,2642.823586
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,8,493.3333333,1246.268591,2632.999796
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,9,493.3333333,1213.333333,2644.255858
"M",1990,"90-O-m05","ladder","@","schwa","D","coronal","3810-90-O-m05-blls__13.493-15.110.wav",0.131410703,10,493.3333333,1213.333333,2642.724991
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,0,489.0472336,1306.666667,2499.081639
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,1,464.281511,1413.333333,2460.781352
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,2,481.7538356,1466.666667,2482.713822
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,3,525.7849167,1419.131693,2460.514002
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,4,587.871096,1386.666667,2518.731457
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,5,606.1053807,1386.666667,2515.874969
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,6,615.3818132,1386.666667,2491.14642
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,7,615.5401863,1386.666667,2546.523078
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,8,581.1395062,1386.666667,2501.448289
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,9,608.5252735,1386.666667,2505.015199
"M",1990,"90-O-m05","there","E","full","none","none","3811-90-O-m05-blls__13.493-15.110.wav",0.187434538,10,585.0960329,1360,2538.598982
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,0,521.691541,1316.447032,2606.331628
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,1,460.2463941,1330.275967,2558.661826
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,2,511.081413,1313.825588,2608.062683
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,3,485.4806657,1326.756876,2613.102041
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,4,492.9295368,1333.333333,2579.915229
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,5,469.9642974,1333.333333,2486.358949
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,6,507.2957591,1333.333333,2388.653557
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,7,418.8409201,1360,2506.02816
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,8,425.1015718,1346.666667,2559.50831
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,9,453.0461595,1346.666667,2565.762544
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3812-90-O-m05-blls__15.558-17.103.wav",0.137587592,10,435.5424828,1351.652804,2485.831244
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,0,466.6666667,1155.912127,2293.333333
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,1,466.6666667,1160,2280
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,2,466.6666667,1160,2240.61504
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,3,466.6666667,1187.547496,2213.333333
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,4,466.6666667,1213.333333,2186.666667
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,5,466.6666667,1240,2186.666667
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,6,466.6666667,1240,2160
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,7,466.6666667,1240,2120
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,8,466.6666667,1240,2106.666667
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,9,466.6666667,1240,2106.666667
"M",1990,"90-O-m05","never","V","full","b","labial","3814-90-O-m05-blls__27.382-28.908.wav",0.11611978,10,466.6666667,1253.333333,2106.666667
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,0,453.3333333,1426.666667,2577.533431
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,1,453.3333333,1426.666667,2538.228438
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,2,453.3333333,1426.666667,2506.666667
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,3,453.3333333,1426.666667,2506.666667
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,4,426.6666667,1426.666667,2466.666667
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,5,400,1426.666667,2453.333333
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,6,400,1426.666667,2466.666667
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,7,400,1426.666667,2466.666667
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,8,386.9066919,1426.666667,2466.666667
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,9,386.6666667,1426.666667,2403.5063
"M",1990,"90-O-m05","ladder","@","schwa","w","labial","3815-90-O-m05-blls__28.908-30.745.wav",0.113854302,10,386.6666667,1426.666667,2226.666667
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,0,467.9711125,1178.448364,2315.191719
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,1,489.2330575,1226.666667,2320
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,2,470.1102471,1293.333333,2306.666667
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,3,531.2704649,1293.333333,2373.333333
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,4,521.8435913,1306.666667,2373.333333
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,5,515.4801073,1357.549073,2426.666667
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,6,469.2746701,1360,2426.666667
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,7,453.4236666,1360,2413.333333
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,8,478.2147613,1360,2400
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,9,543.2413934,1444.012468,2400
"M",1990,"90-O-m05","her","@","schwa","h","glottal","3817-90-O-m05-blls__53.159-54.526.wav",0.113389261,10,520.9566218,1413.333333,2346.666667
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,0,497.2207525,1787.894497,2456.333903
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,1,489.0788787,1751.740688,2483.724768
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,2,481.3716637,1743.133478,2400.187683
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,3,509.4249196,1691.554097,2454.309897
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,4,555.0593697,1533.463557,2467.077127
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,5,574.5033136,1465.311208,2476.833504
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,6,527.885944,1392.98102,2502.151715
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,7,527.1779191,1404.951288,2515.945189
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,8,553.0954044,1353.514139,2514.113259
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,9,591.0961653,1351.016239,2466.128126
"M",1990,"90-O-m05","hair","E","full","none","none","3818-90-O-m05-blls__53.159-54.526.wav",0.257254424,10,522.6064989,1402.336962,2508.314741
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,0,480,1533.333333,2226.666667
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,1,480,1493.333333,2226.666667
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,2,480,1493.333333,2240
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,3,506.6666667,1493.333333,2285.315675
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,4,506.6666667,1493.333333,2293.333333
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,5,506.6666667,1466.666667,2293.333333
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,6,506.6666667,1426.666667,2280
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,7,506.6666667,1413.333333,2280
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,8,506.6666667,1433.881998,2258.734097
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,9,506.6666667,1440,2253.333333
"M",1990,"90-O-m05","locker","@","schwa","none","none","3819-90-O-m05-blls__56.595-58.502.wav",0.110249873,10,506.6666667,1440,2253.333333
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,0,363.2442507,1769.889928,2582.031313
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,1,411.0128131,1720.680415,2493.333333
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,2,411.767343,1633.468171,2453.333333
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,3,436.3064351,1602.406555,2453.333333
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,4,468.013963,1598.952979,2453.333333
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,5,492.8575729,1540.509828,2453.333333
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,6,501.2875121,1480,2453.333333
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,7,460.3851631,1453.333333,2424.413007
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,8,463.7269961,1453.333333,2390.853681
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,9,448.3182265,1453.333333,2373.333333
"M",1990,"90-O-m05","ginger","I","full","w","labial","3820-90-O-m05-blls__58.502-61.804.wav",0.11632676,10,480.3450389,1453.333333,2413.333333
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,0,493.3333333,1706.666667,2720
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,1,493.3333333,1706.666667,2666.666667
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,2,493.3333333,1706.666667,2666.666667
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,3,493.3333333,1706.666667,2626.666667
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,4,493.3333333,1706.666667,2586.666667
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,5,493.3333333,1706.666667,2557.969938
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,6,493.3333333,1700.277118,2506.666667
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,7,493.3333333,1632.94373,2506.666667
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,8,506.6666667,1585.722829,2506.666667
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,9,453.3333333,1546.666667,2520
"M",1990,"90-O-m05","faither","I","full","I","unrounded.vowel","3821-90-O-m05-blls__63.739-66.357.wav",0.107305288,10,482.441911,1546.666667,2551.550489
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,0,479.9179357,1320,2200
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,1,480.9652168,1320,2200
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,2,486.4204067,1333.333333,2200
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,3,510.1785525,1333.333333,2174.480774
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,4,506.6460898,1333.333333,2146.666667
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,5,460.4817827,1343.514058,2146.666667
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,6,476.2157718,1341.804332,2146.666667
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,7,432.9431238,1350.709134,2146.666667
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,8,485.0388959,1404.543334,2146.666667
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,9,504.6948612,1361.908698,2200
"M",1990,"90-O-m05","locker","@","schwa","none","none","3823-90-O-m05-blls__73.287-75.090.wav",0.120307331,10,529.1476402,1362.851924,2200
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,0,466.6666667,1306.666667,2706.666667
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,1,466.6666667,1293.333333,2706.666667
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,2,466.6666667,1293.333333,2706.666667
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,3,466.6666667,1293.333333,2706.666667
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,4,466.6666667,1293.333333,2706.666667
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,5,466.6666667,1293.333333,2706.666667
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,6,466.6666667,1293.333333,2674.252207
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,7,466.6666667,1293.333333,2632.004862
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,8,466.6666667,1293.333333,2600
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,9,466.6666667,1293.333333,2600
"M",1990,"90-O-m05","another","@","schwa","t","coronal","3824-90-O-m05-blls__83.696-85.810.wav",0.122610631,10,506.6666667,1293.333333,2600
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,0,480,839.1642419,2306.666667
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,1,466.6666667,924.7195279,2306.666667
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,2,453.3333333,986.6666667,2306.666667
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,3,453.3333333,1026.666667,2280
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,4,466.6666667,1086.798416,2240
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,5,466.6666667,1138.602489,2146.666667
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,6,440,1160,2133.333333
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,7,426.6666667,1160,2152.584869
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,8,426.6666667,1191.565362,2200
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,9,413.3333333,1186.666667,2213.333333
"M",1990,"90-O-m05","four","5","full","_","palatal","3827-90-O-m05-blls__85.810-87.278.wav",0.179896098,10,413.3333333,1186.666667,2240
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,0,506.6666667,1573.333333,2653.333333
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,1,506.6666667,1546.666667,2693.333333
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,2,506.6666667,1454.775389,2693.333333
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,3,506.6666667,1386.666667,2693.333333
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,4,506.6666667,1369.159511,2693.333333
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,5,480,1346.666667,2666.666667
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,6,373.3333333,1306.666667,2600.700526
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,7,466.6666667,1266.666667,2613.333333
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,8,506.6666667,1266.666667,2626.666667
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,9,506.6666667,1280,2626.666667
"M",1990,"90-O-m05","lender","@","schwa","n","coronal","3828-90-O-m05-blls__116.432-117.875.wav",0.091972751,10,413.3333333,1293.333333,2626.666667
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,0,440.1122788,1546.666667,2610.256762
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,1,493.5355865,1546.666667,2613.340296
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,2,533.3813901,1546.666667,2622.595617
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,3,576.1218637,1546.666667,2623.538748
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,4,566.058925,1506.666667,2621.758739
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,5,546.4127593,1466.666667,2691.740843
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,6,552.518993,1437.505726,2666.633296
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,7,483.3553933,1426.666667,2520
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,8,427.5065546,1396.115481,2466.666667
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,9,413.3333333,1373.333333,2453.333333
"M",1990,"90-O-m05","there","E","full","w","labial","3829-90-O-m05-blls__117.875-120.681.wav",0.173944944,10,413.3333333,1373.333333,2453.333333
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,0,450.2756572,1240,2318.232303
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,1,437.554713,1292.532919,2341.444763
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,2,481.0729593,1320,2377.872514
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,3,520.7139235,1226.666667,2360
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,4,577.6030422,1186.666667,2447.883957
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,5,515.4755531,1213.333333,2506.666667
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,6,487.116268,1249.345137,2560
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,7,500.3041462,1253.333333,2586.666667
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,8,482.263133,1253.333333,2533.333333
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,9,486.390492,1240.085497,2553.247836
"M",1990,"90-O-m05","for","@","schwa","D","coronal","3830-90-O-m05-blls__127.880-129.320.wav",0.107330769,10,404.2460095,1219.012721,2613.333333
"M",1990,"90-O-m05","there","1","full","none","none","3831-90-O-m05-blls__141.341-142.554.wav",0.176745028,0,394.3821481,1706.666667,2586.666667
